text,date,url,from
@sinancan77 Je bent een mooie vent Sinan. Never change✌️,2023-03-11 14:05:21+00:00,https://twitter.com/djeetie/status/1634556115152240642,djeetie
@sinancan77 Mooi🍀,2023-03-11 13:54:25+00:00,https://twitter.com/Ferdina87699676/status/1634553366998130690,Ferdina87699676
@sinancan77,2023-03-10 15:56:09+00:00,https://twitter.com/geasmithbults/status/1634221612328275969,geasmithbults
@sinancan77 Zoveel mooier dan een niet nader te noemen hoofdstad 😄,2023-03-09 19:48:27+00:00,https://twitter.com/TweetereX/status/1633917686148218881,TweetereX
"@sinancan77 Zonnepanelen en windmolens groen?
Daar zijn de geleerden het niet over eens.
https://t.co/ckh795gZDO",2023-03-08 23:03:59+00:00,https://twitter.com/HetVrijeDebat/status/1633604506658152451,HetVrijeDebat
"@sinancan77 @djeekopdicht mooie reclame, snap er niks van",2023-03-08 22:24:54+00:00,https://twitter.com/VasilisZachos/status/1633594667118874624,VasilisZachos
@sinancan77 Mooie en terechte pr voor Nijmegen; heerlijke stad. Kom er geregeld terug …. ff Nijmeegse sferen snuiven..,2023-03-08 20:37:56+00:00,https://twitter.com/emeranceuyt/status/1633567749229117441,emeranceuyt
"@sinancan77 Ja, mooi verhaal toch.",2023-03-08 19:59:38+00:00,https://twitter.com/TheovanBenthum/status/1633558111637086209,TheovanBenthum
@sinancan77 Foto van Cafe de Blauwe Hand maak je best van de andere kant.,2023-03-08 19:53:54+00:00,https://twitter.com/Yavvz_/status/1633556668633030664,Yavvz_
"@sinancan77 Utanmaz, vatan haini! Utanmadan yalan söylüyorsun. Yazıklar olsun. Marieke van Schaik doğruyu anlatınca kıvırıyorsun. Tühh… senin suratına.",2023-02-28 18:22:30+00:00,https://twitter.com/Turk_en_Co/status/1630634566254772228,Turk_en_Co
