text,date,url,from
@YelleTieleman @jmeeus12 @HarryLensink @huskenmarian @DeNieuweWillem Was echt niet nodig hoor die naam wisseling!,2023-02-10 22:28:45+00:00,https://twitter.com/vandervlies/status/1624173552395067397,vandervlies
"@YelleTieleman @jmeeus12 @HarryLensink @huskenmarian @DeNieuweWillem Gaan jullie binnenkort ook weer van Podimo af? Betalen is prima, maar niet voor de rest van het spul wat daar op staat",2023-02-10 21:03:05+00:00,https://twitter.com/durpstep/status/1624151995337658371,durpstep
@YelleTieleman @jmeeus12 @HarryLensink @huskenmarian @DeNieuweWillem Je staat er ook echt op alsof je net bent binnengebracht door het AT. 😂👍🏼 succes!,2023-02-10 18:13:50+00:00,https://twitter.com/antrx13/status/1624109401165398018,antrx13
"@YelleTieleman @jmeeus12 @HarryLensink @huskenmarian @DeNieuweWillem Ik ben een trouwe luisteraar. Tof dat je nu een vast onderdeel van het team bent! 

Prima stel experts bij elkaar.",2023-02-10 18:03:10+00:00,https://twitter.com/Voetbalisgeloo1/status/1624106715426717706,Voetbalisgeloo1
@YelleTieleman @jmeeus12 @HarryLensink @huskenmarian @DeNieuweWillem Toff om te zien op naar de 400ste,2023-02-10 17:56:30+00:00,https://twitter.com/Mirko_firecrack/status/1624105041479991306,Mirko_firecrack
@YelleTieleman @Onderzoeksraad Niet in het openbaar.,2023-02-01 21:01:26+00:00,https://twitter.com/micheleggermont/status/1620890088820600832,micheleggermont
@YelleTieleman @joriskers @maxdenblanken @OM_DenHaag @VVD Poeh. Dat zou een verrassing zijn zeg.,2023-02-01 19:59:39+00:00,https://twitter.com/ChrisFloks/status/1620874539948441600,ChrisFloks
@YelleTieleman @zitterdalleinpc @FortunaSittard @SCCambuurLwd @scHeerenveen @vrouwefortuna @Fortuna_Online @FortunaSCentral @RadioCamataru @lc_nl Volgende week is dit probleem waarschijnlijk opgelost.,2023-02-01 11:12:19+00:00,https://twitter.com/Erik_Hanssen/status/1620741832387985408,Erik_Hanssen
"@YelleTieleman @roytje435 @FCAfkicken Aanwezig, beslissend, betrokken bij de gelijkmaker. Snap de nominatie wel.",2023-01-29 21:25:25+00:00,https://twitter.com/MartijnSchwill/status/1619808959392796672,MartijnSchwill
@YelleTieleman @FCAfkicken Als grote speler? 😉,2023-01-29 21:23:34+00:00,https://twitter.com/roytje435/status/1619808495372763136,roytje435
@YelleTieleman @Klaassiegrunn Nee verplichte buscombi 🙄,2023-01-29 08:42:30+00:00,https://twitter.com/PollFCG/status/1619616966616190976,PollFCG
@YelleTieleman ‘Komt er nog een winnaar?’,2023-01-28 21:42:57+00:00,https://twitter.com/Torpedr0/status/1619450983515553795,Torpedr0
Kan prima,2023-01-28 21:39:46+00:00,https://twitter.com/YelleTieleman/status/1619450182877462528,YelleTieleman
"@YelleTieleman @HarryLensink @KoenVoskuil Chapeu! Geweldig stuk en mooi stukje onderzoeksjournalistiek . 
( het valt mij wel op: het is stil aan de overkant..@mickvanwely @WLaumans ? Waar bent u?) LOL.",2023-01-28 19:22:37+00:00,https://twitter.com/JohannesMee3/status/1619415671263358977,JohannesMee3
@YelleTieleman @Bartswier I see what you did there https://t.co/T4eZBro8ca,2023-01-28 09:32:46+00:00,https://twitter.com/rachidb/status/1619267226573611013,rachidb
@YelleTieleman https://t.co/vnoKmEMPld,2023-01-28 09:01:36+00:00,https://twitter.com/RobVelders/status/1619259386576392192,RobVelders
@YelleTieleman @HarryLensink @KoenVoskuil Wie gaf inkijkje in de dossiers? Wie heeft er belang bij dat dit naar buiten komt?,2023-01-28 08:56:27+00:00,https://twitter.com/vandervlies/status/1619258091052355591,vandervlies
@YelleTieleman @HarryLensink @KoenVoskuil Geweldig stuk mannen.,2023-01-28 08:50:59+00:00,https://twitter.com/BoldewijnWilson/status/1619256713647120385,BoldewijnWilson
@YelleTieleman @KoenVoskuil Mooi stuk. Uit interesse: waarom een header die is gebaseerd op een GTA-spel? Gaan we het dan niet mooier maken dan het is?,2023-01-28 08:21:59+00:00,https://twitter.com/fverhoef/status/1619249413620371457,fverhoef
"@YelleTieleman @HarryLensink @KoenVoskuil Onderzoeksjournalistiek, ik hou ervan. Laat de onderste steen maar bovenkomen🤔",2023-01-28 07:32:05+00:00,https://twitter.com/LTFO14_John/status/1619236859439366145,LTFO14_John
"@YelleTieleman @HarryLensink @KoenVoskuil Is er al geld goud etc van taghi gevonden en in beslag genomen , kan zijn dat ik dat gemist hebt",2023-01-28 07:10:27+00:00,https://twitter.com/OdieDols/status/1619231415463464962,OdieDols
"@HarryLensink @KoenVoskuil Op wat voor plekken gebeurt dat dan? Een groothandel in Westhoek, een APK-keuringsstation in IJsselstein of een industrieterrein in Haarlem. De locaties spreken weinig tot de verbeelding, maar wat er achter de schermen gebeurt, lijkt op de polderversie van The Sopranos.",2023-01-28 07:04:02+00:00,https://twitter.com/YelleTieleman/status/1619229797758177280,YelleTieleman
"Samen met @HarryLensink en @KoenVoskuil van RTL Nieuws hadden we inzage in strafdossiers. Het beeld?  Via ogenschijnlijke nette bedrijven smokkelde  Imperiale geld, kilo's goud en honderden kilo’s cocaïne het land uit.",2023-01-28 07:03:07+00:00,https://twitter.com/YelleTieleman/status/1619229568740769792,YelleTieleman
@YelleTieleman  mag ik iets in DM vragen over een artikel uit 2019 ?,2023-01-24 18:47:47+00:00,https://twitter.com/Kaaks70/status/1617957352338239488,Kaaks70
@YelleTieleman @rutger_ Brisant,2023-01-24 11:10:29+00:00,https://twitter.com/Sietce/status/1617842268827967494,Sietce
"@YelleTieleman @rutger_ Uitgeverij Hearst heeft vandaag bekend gemaakt dat de eindredactie van Quest met drie personen zal worden uitgebreid: Rian van Rijbroek (IT-zaken), Yvonne Coldeweijer (Wetenschappelijke achterklap; 'Ging Einstein vreemd met Madam Curie?') en René van der Gijp (Alles; lachen joh).",2023-01-24 08:23:42+00:00,https://twitter.com/martinvanneck/status/1617800296658501637,martinvanneck
"@YelleTieleman @rutger_ Totale wappie. Maar dat van die kippensoep schijnt wel een beetje waar te zijn.
https://t.co/5JXO7laoFG",2023-01-23 23:23:00+00:00,https://twitter.com/EduardBekker/status/1617664222732685313,EduardBekker
@YelleTieleman Dank Yelle :),2023-01-23 16:41:46+00:00,https://twitter.com/rutger_/status/1617563250148904960,rutger_
"@YelleTieleman @rutger_ Neem Joodse penicilline, zeggen wij thuis bij verkoudheid, zodra iemand het uitspreekt als 'kibbesoeb' 🤧. Helpt ook wel een beetje: je neus gaat lekker open door de warmte!",2023-01-23 14:00:21+00:00,https://twitter.com/sepiatekst/status/1617522630571040768,sepiatekst
@rutger_ Hele artikel hier te lezen https://t.co/9jTqpscNlL,2023-01-23 13:09:01+00:00,https://twitter.com/YelleTieleman/status/1617509709564592129,YelleTieleman
@FortunaSittard Zou het wel graag willen weten!,2023-01-14 18:13:50+00:00,https://twitter.com/YelleTieleman/status/1614324931080163328,YelleTieleman
@YelleTieleman Mooi om te zien hoe je bij Beau als een kleuter in de hoek gezet bent en communicatief totaal geen partij was. Je mocht nog niet de veters strikken van Peter R de Vries.,2023-01-05 16:02:22+00:00,https://twitter.com/Paul180923391/status/1611030354177163272,Paul180923391
@YelleTieleman Ik vind jou echt een waardeloze journalist mer de uitstraling van een pannekoek. Ook triest als mensen met een bedenkelijk niveau zaken in het Engels gaan uitdrukken. Je lijkt wat dat betreft op Glennis Grace.,2023-01-05 16:00:24+00:00,https://twitter.com/Paul180923391/status/1611029858758320128,Paul180923391
"@YelleTieleman @FTM_nl Weet je nog toen FTM schreef over:
Twitterfiles, Biden laptop, Pfizer files, Obamagate

Precies. Ik ook niet.

FTM is het schoothondje van de macht",2022-12-29 14:54:45+00:00,https://twitter.com/JandeSpijker1/status/1608476623925579788,JandeSpijker1
@YelleTieleman Heb je The Last Narc gezien op @primevideonl ? Zo goed,2022-12-28 01:30:18+00:00,https://twitter.com/JohannesMee3/status/1607911786115727364,JohannesMee3
@YelleTieleman Traditie in huize Valstar zo rond de kerst,2022-12-21 21:07:43+00:00,https://twitter.com/pvalstar/status/1605671378744741888,pvalstar
"@YelleTieleman Ja, oliekoekedom",2022-12-21 20:59:13+00:00,https://twitter.com/pvalstar/status/1605669241159663616,pvalstar
@YelleTieleman @nytimes Absoluut. Ben net klaar. Veel printscreens gemaakt van de hoogtepunten.,2022-12-17 22:01:23+00:00,https://twitter.com/Miesli2/status/1604235333025075203,Miesli2
"@YelleTieleman @FTM_nl Lees hier het hele 'hallucinante' interview;)
https://t.co/UCfQCMlC5Y",2022-12-15 19:41:21+00:00,https://twitter.com/janssensmarc/status/1603475317322092557,janssensmarc
@YelleTieleman @huskenmarian 🙈,2022-12-15 17:46:12+00:00,https://twitter.com/MPeters50/status/1603446337244119041,MPeters50
@YelleTieleman Dat voorbeeld heb je zelf gegeven Ferd.,2022-12-15 14:53:16+00:00,https://twitter.com/EricvanGils284/status/1603402820182577159,EricvanGils284
@YelleTieleman R de Monchy: Op basis van mijn ervaringen [...] kan ik stellen dat onvrede over overheidsinfo zich vooral voordoet wanneer antwoord niet aan verwachting voldoet https://t.co/t7BWfhmwEy Vraag: Inhoeverre heeft Grapperhaus minicolumn 'Brengen of Verkopen' op mijn Linkedin gelezen?,2022-12-15 12:28:52+00:00,https://twitter.com/Rene_deMonchy/status/1603366477855424514,Rene_deMonchy
@YelleTieleman @FTM_nl blame the messenger.,2022-12-14 22:35:11+00:00,https://twitter.com/HDDuurvoort/status/1603156676579844096,HDDuurvoort
@FTM_nl Nabrander: hallucunant interview verder https://t.co/uCKy352WAo,2022-12-14 20:09:44+00:00,https://twitter.com/YelleTieleman/status/1603120073320894464,YelleTieleman
"@YelleTieleman @FTM_nl @_investico @DeGroene @argosonderzoekt Dat niemand een nieuw team wilde, betekent niet dat het per sé een slecht idee was. Of dat de berichtgeving er over juist - of fatsoenlijk - was.",2022-12-14 20:06:52+00:00,https://twitter.com/OkkiPepernoot/status/1603119350604603392,OkkiPepernoot
De reconstructie van @FTM_nl is hier te lezen &gt; https://t.co/f2a7cvFkyu,2022-12-14 20:03:13+00:00,https://twitter.com/YelleTieleman/status/1603118434715410434,YelleTieleman
Uiteraard werd Grapperhaus gevraagd om een reactie. Die kwam er niet. Zou hij nu wel weer de stukken hebben? https://t.co/AMrqR6Lo8F,2022-12-14 20:03:13+00:00,https://twitter.com/YelleTieleman/status/1603118432223993857,YelleTieleman
Zie ook deze passage. Niemand wilde een nieuw team. Iedereen binnen opsporend Nederland wilde versterking van huidige structuren. Maar dat wilde de minister niet. https://t.co/yFGQEAM2Cf,2022-12-14 20:03:12+00:00,https://twitter.com/YelleTieleman/status/1603118427371368449,YelleTieleman
"Dan gaan we toch even reflecteren. Onlangs publiceerde @FTM_nl, @_investico, @DeGroene en @argosonderzoekt een uitgebreide reconstructie van de 'rise and fall' van het MIT. Daaruit bleek dat  niemand  voorstander was van de manier waarop het MIT uiteindelijk werd vormgegeven.",2022-12-14 20:03:11+00:00,https://twitter.com/YelleTieleman/status/1603118423008956416,YelleTieleman
"Grapperhaus zegt in het interview onder meer dat de berichtgeving rondom het MIT, het 'superpolitieteam' dat werd opgericht na de moord op Derk Wiersum, niet juist was. Met andere woorden: het falen is niet zijn schuld, want hij volgde slechts een motie. https://t.co/rQEasnko7m",2022-12-14 20:03:10+00:00,https://twitter.com/YelleTieleman/status/1603118419758522369,YelleTieleman
@YelleTieleman Zeker geen onderdeel van NPO/DPG Media/Mediahuis.,2022-12-13 14:38:33+00:00,https://twitter.com/Streakfly/status/1602674338129403911,Streakfly
"@YelleTieleman @FTM_nl Toch raar iemand die meewerkte aan hoaxes , zou nu zogenaamd de waarheid willen vinden?",2022-12-12 14:22:22+00:00,https://twitter.com/gronz23/status/1602307881105330179,gronz23
"@YelleTieleman Hello Yelle, I've sent you a private message a few weeks ago. Still trying to reach you for a report broadcast on French public channel. Can you please follow me? Thanks a lot.",2022-12-08 12:09:43+00:00,https://twitter.com/JoanneSaade08/status/1600824946141585408,JoanneSaade08
@YelleTieleman @ChrisFloks heb je dit artikel al gelezen? Wat een verhaal joh. Een één tweetje tussen advocaat en ovj. Bizar..Goed werk van @YelleTieleman,2022-12-07 16:04:23+00:00,https://twitter.com/JohannesMee3/status/1600521615120400384,JohannesMee3
@YelleTieleman @HenkWillemSmits @FTM_nl @WLaumans Kan jij wel tegen. @FTM_nl is geen Fortuna Sittard,2022-12-07 08:54:33+00:00,https://twitter.com/joris_polman/status/1600413442799595520,joris_polman
@YelleTieleman @HenkWillemSmits @FTM_nl @WLaumans Ik heb het gelezen. Spannend project waaraan jullie beginnen. Een verband leggen tussen de Nederlandse financiële elite en de georganiseerde misdaad zou een daverende scoop zijn. Succes!,2022-12-07 08:27:21+00:00,https://twitter.com/joris_polman/status/1600406598135914496,joris_polman
@YelleTieleman @joris_polman @FTM_nl @WLaumans Er zijn ook weldegelijk advocaten opgepakt voor witwassen van drugsgeld. Misschien dat die niet op de Zuidas zaten maar dat moet je ook overdrachtelijk zien natuurlijk,2022-12-07 08:26:57+00:00,https://twitter.com/HenkWillemSmits/status/1600406495627161601,HenkWillemSmits
@YelleTieleman @FTM_nl Dankje!! 💖,2022-12-06 13:14:36+00:00,https://twitter.com/Beunhaasje_/status/1600116496876773376,Beunhaasje_
"@YelleTieleman Ik moest even de opstelling opzoeken, maar ze hebben de pot behoorlijk serieus genomen. https://t.co/WJvoQOtpXM",2022-12-05 12:08:41+00:00,https://twitter.com/TheFev/status/1599737523688787969,TheFev
@YelleTieleman @DeWillemPodcast @HarryLensink En wij zijn daar heel blij mee!,2022-12-03 10:26:15+00:00,https://twitter.com/huskenmarian/status/1598986968511451136,huskenmarian
"@YelleTieleman Hahaha gouden script. 
Eindelijk weer eens ouderwets lachen.",2022-12-01 18:00:28+00:00,https://twitter.com/Denkjewel/status/1598376497294807060,Denkjewel
@YelleTieleman Ja! En vanwege White Lines.,2022-12-01 17:58:01+00:00,https://twitter.com/Denkjewel/status/1598375882132901888,Denkjewel
"@YelleTieleman Alsnog gefeliciteerd, is het nieuwe seizoen er al bijna?",2022-11-30 07:27:18+00:00,https://twitter.com/mirnavandijk/status/1597854770982637570,mirnavandijk
@YelleTieleman Proficiat Yelle!,2022-11-29 14:22:30+00:00,https://twitter.com/Erik_Hanssen/status/1597596871740067847,Erik_Hanssen
@YelleTieleman Haha gefeliciteerd 🥂,2022-11-29 08:32:16+00:00,https://twitter.com/roosabelman/status/1597508733416148993,roosabelman
@YelleTieleman 🤣🤣 van harte Yelle. Welcome to the old wise man club,2022-11-29 08:26:52+00:00,https://twitter.com/AnisBoumanjal/status/1597507370573529088,AnisBoumanjal
@YelleTieleman Van harte met je verjaardag Yelle!,2022-11-29 08:17:20+00:00,https://twitter.com/UFO_Acid/status/1597504973239033856,UFO_Acid
@YelleTieleman Gefeliciteerd!,2022-11-29 08:06:45+00:00,https://twitter.com/jloos87/status/1597502312007991296,jloos87
@YelleTieleman zeker doen! van harte!,2022-11-29 07:55:52+00:00,https://twitter.com/arjanelfassed/status/1597499572720664576,arjanelfassed
@YelleTieleman Van harte Fortunees! 🔰,2022-11-29 07:36:15+00:00,https://twitter.com/TheFev/status/1597494636184211456,TheFev
Note to self: vaker Succession-gifjes gebruiken,2022-11-29 07:36:13+00:00,https://twitter.com/YelleTieleman/status/1597494624419184641,YelleTieleman
@YelleTieleman Speler die de assist gaf https://t.co/Ap2Zn3Opop,2022-11-20 16:21:26+00:00,https://twitter.com/zx000mn/status/1594365309838045185,zx000mn
@YelleTieleman Deze ^ https://t.co/rYr0hMZqMF,2022-11-20 16:16:18+00:00,https://twitter.com/AdemCatbas/status/1594364020080926724,AdemCatbas
@YelleTieleman Een corrupte bende 🤐,2022-11-20 16:12:30+00:00,https://twitter.com/Redpassionx/status/1594363062982963200,Redpassionx
@YelleTieleman De teen van de speler bij de keeper?🤷🏼‍♂️ https://t.co/mN88C0mcGi,2022-11-20 16:11:37+00:00,https://twitter.com/BasTietema/status/1594362840487428103,BasTietema
@YelleTieleman Ahmed.,2022-11-20 16:11:28+00:00,https://twitter.com/ErwinWassenaer/status/1594362802487132164,ErwinWassenaer
@YelleTieleman Laten ook geen herhaling zien. Wat een corrupte zooi.,2022-11-20 16:11:01+00:00,https://twitter.com/PeterD6767/status/1594362688175472641,PeterD6767
@YelleTieleman Haha!😡,2022-11-14 09:03:45+00:00,https://twitter.com/mickvanwely/status/1592080838166204416,mickvanwely
"@YelleTieleman @FTM_nl @MargotSmolen Of hoe de onerdzoek staat dat er geen dossier op orde zijn, als de dossiers niet op orde zijn, en een rechter toets voor een UHP, is het een terecht toetsing? En hoe zorg u voor dat de dossiers wel op orde zijn? In een keten die wilt niet veranderen?",2022-11-13 09:23:40+00:00,https://twitter.com/Cherry47304730/status/1591723460556132352,Cherry47304730
@YelleTieleman @FTM_nl @MargotSmolen Ik vind jullie vragen aan Wierwind heel erg zacht geweest eigenlijk. Ik had meer verwacht van FTM. Ook over de martwerking binnen de keten en winsten die gemaakt zijn over de ruggen van kinderen,2022-11-13 09:22:03+00:00,https://twitter.com/Cherry47304730/status/1591723052869500928,Cherry47304730
@YelleTieleman @jloos87 @Erik_Hanssen @FortunaSittard @Brand_Bier Ik ben trots op jullie! 😉🍻,2022-11-11 19:17:32+00:00,https://twitter.com/IvanhoooFSC/status/1591148136772567041,IvanhoooFSC
@YelleTieleman Thanks :),2022-11-11 12:54:13+00:00,https://twitter.com/eelcohiltermann/status/1591051672692092928,eelcohiltermann
"@YelleTieleman Ik ben nederig en dankbaar voor het vertrouwen van club en supporters die ik tot op heden heb mogen ontvangen, zodra dat veranderd ben ik weg en ga ik weer over grachtengordels praten! 💛💚",2022-11-10 08:57:55+00:00,https://twitter.com/TheFev/status/1590629817443323906,TheFev
@YelleTieleman @franktieskens Ja. sponsorcontractje erbij,2022-11-02 12:04:20+00:00,https://twitter.com/stefanverm/status/1587777628584435712,stefanverm
"@YelleTieleman @EricChrSmit @HarryLensink @FTM_nl @GerritvdBurg NL is niet zozeer naïef als wel chantabel.

@demminkdoofpot https://t.co/9bQmCzPSXr",2022-10-31 22:06:59+00:00,https://twitter.com/BastiaanFff/status/1587204512254930944,BastiaanFff
@YelleTieleman @Pretpark020 @HarryLensink @FTM_nl @GerritvdBurg Misschien dan maar eens beginnen met hogere straffen?,2022-10-31 08:01:37+00:00,https://twitter.com/Markk020/status/1586991771053162498,Markk020
@YelleTieleman @FTM_nl @HarryLensink @GerritvdBurg Vooral die misdaad onder Rutte,2022-10-30 11:06:44+00:00,https://twitter.com/sjochnohweres/status/1586675966663098368,sjochnohweres
@YelleTieleman @DeWillemPodcast @HarryLensink Het was fijn dat je er was! Tnx!,2022-10-29 14:05:26+00:00,https://twitter.com/huskenmarian/status/1586358553375346688,huskenmarian
@YelleTieleman @peterleijsten Keep on Dreaming!,2022-10-24 11:55:43+00:00,https://twitter.com/PollFCG/status/1584513969472929793,PollFCG
@YelleTieleman Ook deze spreekt gebrekkig Engels! #succesgegarandeerd,2022-10-24 10:51:30+00:00,https://twitter.com/peterleijsten/status/1584497808740352000,peterleijsten
Geen goed weekend voor kroongetuigen,2022-10-23 13:37:35+00:00,https://twitter.com/YelleTieleman/status/1584177216694661122,YelleTieleman
@YelleTieleman Congrats…,2022-10-22 17:12:25+00:00,https://twitter.com/roytje435/status/1583868892312924160,roytje435
@YelleTieleman https://t.co/zoyMAWkf8Z,2022-10-22 15:22:43+00:00,https://twitter.com/roytje435/status/1583841283906633729,roytje435
@YelleTieleman @EricChrSmit Het oude gezegde met boeven vang je boeven gaat niet altijd op als de boeven lulverhalen uitkramen om zichzelf schoon te zwetsen tegen de domme boeven beoordelaars genaamd de rechterlijke macht van Nederland https://t.co/6gtYkXlGZI,2022-10-22 10:16:58+00:00,https://twitter.com/10nusgoorts/status/1583764341358137345,10nusgoorts
"@YelleTieleman @EricChrSmit OM, minister en politie zijn de laatste jaren keer op keer naar de laars gegaan om zich uitgebreid te laten voorlichten hoe geweldig het daar gaat. Kroongetuigen zijn daar ook altijd zeer betrouwbaar gebleken.",2022-10-22 09:37:22+00:00,https://twitter.com/sandro_cuomo/status/1583754376887164929,sandro_cuomo
@YelleTieleman Zachtjes uitgedrukt.,2022-10-20 10:19:20+00:00,https://twitter.com/nadiaberkelder/status/1583040163063943169,nadiaberkelder
@YelleTieleman bizar,2022-10-20 10:08:36+00:00,https://twitter.com/remykoens/status/1583037458660626434,remykoens
@YelleTieleman @EricChrSmit @FTM_nl Dat is eigenlijk best wel standaard bij de overheid,2022-10-15 13:18:42+00:00,https://twitter.com/EvertvanVliet/status/1581273359718883328,EvertvanVliet
"@YelleTieleman @MoordzakenPod @FTM_nl Kan het OM in dit soort gevallen ook persoonlijk aansprakelijk worden gehouden waar doelbewust iemand benadeeld wordt? Dus gewoon de ambtenaar achter het OM, of beschermd door mantel van de werkgever?",2022-10-15 07:08:00+00:00,https://twitter.com/MokumAjax1976/status/1581180070257123328,MokumAjax1976
"@YelleTieleman Mooi artikel Yelle, maar was grotendeels al wel bekend: https://t.co/uQRjT92gIn",2022-10-15 06:19:35+00:00,https://twitter.com/Tom_Meerbeek/status/1581167887049375745,Tom_Meerbeek
Volgens hoogleraar strafrecht Sven Brinkhoff ‘is het belangrijk dat in deze fase boven water komt of deze informatie doelbewust door de politie buiten het dossier is gehouden.’,2022-10-15 06:03:42+00:00,https://twitter.com/YelleTieleman/status/1581163890083143680,YelleTieleman
"Ook een cruciale getuigenis van een vrouw die Erol een maand na zijn verdwijning nog gezien zou hebben, is door het OM niet in het einddossier gevoegd.",2022-10-15 06:03:22+00:00,https://twitter.com/YelleTieleman/status/1581163805664768001,YelleTieleman
"Twaalf jaar later blijkt dat Erols telefoon nog zeker een maand na zijn verdwijning contact maakt en dat er zelfs mee gebeld wordt. Het OM wist dit, maar heeft de informatie buiten het strafdossier gehouden.",2022-10-15 06:03:11+00:00,https://twitter.com/YelleTieleman/status/1581163757983518720,YelleTieleman
In februari 2010 verdwijnt Halil Erol uit Steenwijk spoorloos. Een maand na zijn verdwijning wordt zijn auto uitgebrand aangetroffen. In 2010 en 2013 vindt de politie verschillende lichaamsdelen van Halil terug. Zijn hoofd is nooit teruggevonden.,2022-10-15 06:02:43+00:00,https://twitter.com/YelleTieleman/status/1581163640098811904,YelleTieleman
"@YelleTieleman @Joostbakkerr De ophef ging natuurlijk niet alleen om die vermeende 'tientallen' hè. De ophef ging om de voortrekkerij van 400 statushouders bij de toekenning van huurwoningen, en dat daarvan een X aantal meteen ontslag had genomen.
Nu doet iedereen net alsof het om het ontslag nemen draaide.",2022-10-13 19:36:06+00:00,https://twitter.com/Denkjewel/status/1580643561917120514,Denkjewel
"@YelleTieleman Ja, van alle kanten helemaal kut.",2022-10-13 19:32:30+00:00,https://twitter.com/Joostbakkerr/status/1580642652952805376,Joostbakkerr
@YelleTieleman @kittyherweijer Aanhalingstekens om emoji's. Dit gaat wel heel ver.,2022-10-12 16:09:11+00:00,https://twitter.com/ARiemsdijk/status/1580229100815650816,ARiemsdijk
@YelleTieleman @JorisPeters2 Precies. Is gewoon met vallen en opstaan. Twitter is wat dat betreft net het leven.,2022-10-11 06:20:36+00:00,https://twitter.com/JuriaandeVries/status/1579718592496820224,JuriaandeVries
@YelleTieleman Een duidelijk gevalletje 'later lachen we erom'. Gelukkig kunnen we er nu inderdaad lachend op terugkijken!,2022-10-05 20:53:08+00:00,https://twitter.com/verstappenralf/status/1577763844545548290,verstappenralf
"@YelleTieleman @JiryFunke Toen hadden we alleen maar Limburgers in het elftal. Prachtige tijd. 0-7 eraf tegen MVV, 0-4 verlies tegen Haarlem, 1800 man op de tribunes. Erkens als bestuurder. Gouden tijden... 😉😝",2022-10-05 18:19:01+00:00,https://twitter.com/MartijnSchwill/status/1577725061259300921,MartijnSchwill
@YelleTieleman Dit had ik ver weg gestopt en voelt juist als 20 jaar geleden 😂 had de reconstructie echter nooit gelezen. Dank!,2022-10-05 18:09:07+00:00,https://twitter.com/jloos87/status/1577722568244695043,jloos87
"@YelleTieleman Mooi verhaal topper!
💚💛💚💪",2022-10-05 17:36:50+00:00,https://twitter.com/jos_schmetz/status/1577714444926435331,jos_schmetz
@YelleTieleman Dit was goud inderdaad. Nacer had zijn geld verdiend door luchtkastelen te verhuren 😂,2022-10-05 17:22:54+00:00,https://twitter.com/JiryFunke/status/1577710939025154048,JiryFunke
"@YelleTieleman het verhaal 📰 (aanrader!) 🤝🏻 wij de foto 📸 en samen de herinnering 💭 aan de uitwedstrijd bij @HelmondSport 🔴⚫️! 

👉🏻 https://t.co/l41ivIQZZ5

#FortunaSittard https://t.co/qmJ4joD0b5",2022-10-05 17:03:53+00:00,https://twitter.com/Fortuna_Online/status/1577706152984453122,Fortuna_Online
"@YelleTieleman Meine Güte, is dat alweer tien jaar geleden? Pffff. #timeflies",2022-10-05 16:18:52+00:00,https://twitter.com/peterleijsten/status/1577694822185324544,peterleijsten
cc @peterleijsten,2022-10-05 16:16:33+00:00,https://twitter.com/YelleTieleman/status/1577694241106661376,YelleTieleman
"Een verhaal over een nagemaakte online bankrekening, geldwagens die niet kwamen opdagen en een verkeerd IBAN-nummer op de site van Fortuna Sittard.",2022-10-05 16:16:20+00:00,https://twitter.com/YelleTieleman/status/1577694186643628037,YelleTieleman
@YelleTieleman Vaccin?,2022-10-04 08:25:04+00:00,https://twitter.com/AdvocaatBouwman/status/1577213199950061568,AdvocaatBouwman
@bartf En invaller Tasci is geboren in Nijmegen.,2022-10-02 13:54:32+00:00,https://twitter.com/YelleTieleman/status/1576571337279430656,YelleTieleman
"@YelleTieleman Oh ja, natuurlijk! Ook legendarisch",2022-09-29 10:40:58+00:00,https://twitter.com/JeanPaulRison/status/1575435461039988737,JeanPaulRison
@YelleTieleman @boersmaarten Wat Yelle zegt.,2022-09-29 09:24:37+00:00,https://twitter.com/ThomasSijtsma/status/1575416244232142849,ThomasSijtsma
"@YelleTieleman Nee, maar die beveel je dus ook aan?",2022-09-28 12:17:03+00:00,https://twitter.com/RolandRTL/status/1575097251818799104,RolandRTL
@YelleTieleman @hageneesch @EricChrSmit @FTM_nl Afwachten dus..vooralsnog geef ik haar wel het voordeel vd twijfel..,2022-09-27 16:16:03+00:00,https://twitter.com/willemtjk/status/1574795010268078080,willemtjk
@YelleTieleman Kan zij niet gewoon gedwongen zijn om mee te werken? Dat ze het er anders niet levend af zou brengen?,2022-09-27 15:42:38+00:00,https://twitter.com/gideon53432095/status/1574786599535116289,gideon53432095
"@YelleTieleman @FTM_nl Oeps, die foto is wel heel close-up!",2022-09-27 14:40:15+00:00,https://twitter.com/Jeroenhoekzema/status/1574770903916871685,Jeroenhoekzema
"@YelleTieleman @EricChrSmit @FTM_nl Als de rechtbank al concludeert dat er geen aanwijzingen zijn voor die parallelle communicatie,dan is het wel een heel dunne verdenking en gebaseerd dan waarop??",2022-09-27 14:31:48+00:00,https://twitter.com/willemtjk/status/1574768777174126599,willemtjk
@YelleTieleman @FTM_nl https://t.co/AQ33V6vN2a,2022-09-27 13:33:55+00:00,https://twitter.com/vis_para/status/1574754210217951232,vis_para
"'En we zien in dit dossier dat er aanwijzingen zijn dat ze dit liever niet aan doet, maar het lijkt erop, dat zij ook niet bestand is tegen de enorme druk die er uitgaat van die man, en dat is ook de tragiek van deze zaak.'",2022-09-27 08:01:36+00:00,https://twitter.com/YelleTieleman/status/1574670579566796802,YelleTieleman
"Youssef Taghi zelf wees zojuist ook op de vermeende rol van Weski, maar zei dat het onderzoeksteam daar nauwelijks onderzoek naar heeft gedaan. 'Wordt er soms met twee maten gemeten?'",2022-09-27 07:56:40+00:00,https://twitter.com/YelleTieleman/status/1574669336106647552,YelleTieleman
