text,date,url,from
@wol @thijsniks Iedereen betaalt die tax in Dld. ook als die niet naar een kerk gaat. I.t.t. NL vervullen de kerken nog steeds een grote rol bij de sociale voorzieningen.,2022-09-02 10:26:20+00:00,https://twitter.com/wjjvdk/status/1565647303158931458,wjjvdk
@wol @Nieuwsuur De klassieke sukkel: schiet de boodschapper neer!,2022-09-01 10:02:04+00:00,https://twitter.com/LaumansPaul/status/1565278809900867586,LaumansPaul
@wol @Nieuwsuur Nee. En flauw. Ik doe niets af aan jullie journalistieke insteek. In tegendeel. Die was goed. Ook in dit item. In je vragen en presentatie zit alleen (misschien onbewust?) vaak cynisme en dat is echt wat anders dan kritisch zijn. Mij stoort dat bij een programma als Nieuwsuur.,2022-08-31 21:24:48+00:00,https://twitter.com/petervangool/status/1565088238385397760,petervangool
@wol @petervangool @Nieuwsuur Het een hoeft het ander niet uit te sluiten. Toch?,2022-08-31 21:17:22+00:00,https://twitter.com/batavicaItalica/status/1565086365842300930,batavicaItalica
@wol @petervangool @Nieuwsuur Precies dát,2022-08-31 21:02:29+00:00,https://twitter.com/LHuijer/status/1565082623571107846,LHuijer
"@wol Ik hoorde dat je gaat stoppen bij Nieuwsuur? Heel erg jammer, maar bedankt voor de sublieme uitzendingen.",2022-08-29 08:49:11+00:00,https://twitter.com/naregenkomtzon/status/1564173304168153088,naregenkomtzon
"@wol Scary. Juist nu is standvastigheid nodig, vind ik.",2022-08-29 07:31:31+00:00,https://twitter.com/rudharcom/status/1564153760632422402,rudharcom
@wol?cvg?jncf8ffzxf6ski_jar  tzos rvi i szbcz,2022-08-27 15:24:49+00:00,https://twitter.com/Artur22216593/status/1563548094721294336,Artur22216593
@wol @RutgervdNoort @OmbudsmanNPO Wanneer precies? Wanneer gaan jullie zeggen dat er 1200+ per week binnen komen dus die 1000 van Turkije deal niet eens een druppel is en dus er helemaal geen inperking is zoals liegende @rubenbrekelmans @vvd of gezinshereniging een uitstel is en geen beperking. Vvd = leugens,2022-08-27 13:06:08+00:00,https://twitter.com/Blijfvertrouwen/status/1563513192956841986,Blijfvertrouwen
"@wol @Tweet_Prvn @OlifaNT @joostoranje De Turkijedeal, die van de vele miljarden euros aan Turkije. En de Turken die nu als dank de Syriërs het land uitschoppen?",2022-08-27 10:24:18+00:00,https://twitter.com/Miesli2/status/1563472464918691842,Miesli2
"@wol @Tweet_Prvn @OlifaNT @joostoranje Maar de beste wordt ook uitgekost in Duitsland. Veel deelstaten geven aan dat een slechte deal is. Veel steden hebben ovelast van de illegalen. Steden Bamberg, Passau of een Hannover kunnen de problemen niet meer aan.",2022-08-27 08:14:00+00:00,https://twitter.com/HugoDortmunder/status/1563439675271827456,HugoDortmunder
@wol @Tweet_Prvn @OlifaNT @joostoranje En zo’n klaphark zit daar dan in z’n T-shirt met z’n ongekamde haar. We worden bestuurd door halve zolen.,2022-08-27 07:38:03+00:00,https://twitter.com/zcjaais/status/1563430627185029120,zcjaais
@wol @RutgervdNoort @OmbudsmanNPO Essentieel?,2022-08-27 07:31:54+00:00,https://twitter.com/Yvonneeu1/status/1563429078211764230,Yvonneeu1
@wol Duidelijk. Dank je.,2022-08-27 07:31:49+00:00,https://twitter.com/MvStuijvenberg1/status/1563429061283966976,MvStuijvenberg1
"@wol @Tweet_Prvn @joostoranje Deze man verdient dus aan asielzoekers, zoals vluchtelingenwerk verdient aan vluchtelingen Jeroen.",2022-08-27 07:27:53+00:00,https://twitter.com/OlifaNT/status/1563428068634800128,OlifaNT
"@wol @OmbudsmanNPO Mijn punt is het gebrek aan balans. Je mag best die dude uitnodigen, maar doe dan ook de andere kant, zodat de kijker zelf aan de hand van datapunten kan gaan nadenken zonder in een tunnel met een eenzijdig narratief te zitten.",2022-08-27 07:20:30+00:00,https://twitter.com/RutgervdNoort/status/1563426213191790592,RutgervdNoort
@wol Laten we Turkije nou gewoon een beetje respecteren. Zo moeilijk is dat toch niet? Even geen opgeheven vingertjes. We zijn zelf zo corrupt en free loading als het maar kan. Moet je je voorstellen hoe NL zou kruipen en slijmen met het krankzinnige R als buurman!!,2022-08-26 21:06:55+00:00,https://twitter.com/Jeltev/status/1563271798153936896,Jeltev
"@wol Welja gooi er nog maar een chantage tegen aan.

Grenzen dicht direct en kom niet aan van dat kan niet",2022-08-26 20:34:04+00:00,https://twitter.com/lizzielizzie003/status/1563263529733734413,lizzielizzie003
"@wol Wat een BS, het gaat om 250 minder vluchtelingen per jaar opnemen?
Terwijl ze op het moment met tienduizenden binnenstromen?",2022-08-26 20:28:44+00:00,https://twitter.com/RobberseMark/status/1563262189732933634,RobberseMark
@wol Tweet was deleted.,2022-08-26 20:10:47+00:00,https://twitter.com/GillianDN/status/1563257673381908485,GillianDN
